id,ResourceID,Period,Duration,Label1,Value,Unit,Measure,Multiplier
cb28bf36-9bfd-4f72-a58a-62e4b785732a,CPCOV2,2021-06-14,P1D,Deceased,26,Number,COVID-19 cases,0
35860da1-5865-412a-a3e7-5593e1cfde5f,CPCOV2,2021-06-15,P1D,Deceased,26,Number,COVID-19 cases,0
e7135429-9f17-4e39-9e07-32c3ff107026,CPCOV2,2021-06-21,P1D,Deceased,26,Number,COVID-19 cases,0
84195796-9739-4468-8944-a3626ddd5315,CPCOV2,2021-06-23,P1D,Deceased,26,Number,COVID-19 cases,0
f3bdda94-cac9-44f7-97e0-87fe319a6604,CPCOV2,2021-06-16,P1D,Deceased,26,Number,COVID-19 cases,0
2a0d6ba3-6caf-48cb-b689-40f395b1f94c,CPCOV2,2021-06-17,P1D,Deceased,26,Number,COVID-19 cases,0
b26f7b89-0178-4959-88df-111d6922eabd,CPCOV2,2021-06-24,P1D,Deceased,26,Number,COVID-19 cases,0
8f9f51d3-4b7d-462b-86ae-bc75088b0901,CPCOV2,2021-06-18,P1D,Deceased,26,Number,COVID-19 cases,0
54692aa4-c162-481b-ba61-d9cf55784d99,CPCOV2,2021-06-20,P1D,Deceased,26,Number,COVID-19 cases,0
93cb4e74-9dc2-485d-9d13-0e2aea482295,CPCOV2,2021-06-22,P1D,Deceased,26,Number,COVID-19 cases,0
a169ebb0-dea4-4c03-86fc-0b6d5ae01563,CPCOV2,2021-06-25,P1D,Deceased,26,Number,COVID-19 cases,0
f550b3c3-6527-43e3-a773-726f8410264b,CPCOV2,2021-06-27,P1D,Deceased,26,Number,COVID-19 cases,0
b7a4af4c-48d8-498f-b60b-e5dcf893626d,CPCOV2,2021-07-02,P1D,Deceased,26,Number,COVID-19 cases,0
e97a37f9-862c-4dc9-bc9a-a1db16ac045c,CPCOV2,2021-06-28,P1D,Deceased,26,Number,COVID-19 cases,0
a2170a7e-6140-44cc-bd3c-9696bbf797bc,CPCOV2,2021-06-29,P1D,Deceased,26,Number,COVID-19 cases,0
d1d8710f-af49-424a-86e3-092a50474097,CPCOV2,2021-07-04,P1D,Deceased,26,Number,COVID-19 cases,0
65a328bd-f146-4d58-b0a7-d659b7345934,CPCOV2,2021-06-30,P1D,Deceased,26,Number,COVID-19 cases,0
6edbf23d-82c9-41c3-9570-262cd3cfca39,CPCOV2,2021-07-01,P1D,Deceased,26,Number,COVID-19 cases,0
5f39c9f9-ed84-4eba-b7af-2424f70fe85e,CPCOV2,2021-07-07,P1D,Deceased,26,Number,COVID-19 cases,0
f4484724-7e13-4384-adc2-5284c2e95e16,CPCOV2,2021-07-05,P1D,Deceased,26,Number,COVID-19 cases,0
04ac2d0c-0a9b-4691-8258-77a8c13f9487,CPCOV2,2021-07-11,P1D,Deceased,26,Number,COVID-19 cases,0
2cf6c6e1-1454-4c45-af7f-4a55d85a1b80,CPCOV2,2021-07-06,P1D,Deceased,26,Number,COVID-19 cases,0
38861c28-7bb8-4516-ae9b-4d3811ff81c4,CPCOV2,2021-07-08,P1D,Deceased,26,Number,COVID-19 cases,0
b53aaea9-84c1-4d38-8806-c5032cf84185,CPCOV2,2021-07-13,P1D,Deceased,26,Number,COVID-19 cases,0
a95cf6d4-f3f9-47c6-8eb9-03788093264a,CPCOV2,2021-07-09,P1D,Deceased,26,Number,COVID-19 cases,0
3a3d4627-8734-4e03-b4db-a676f3ff6f65,CPCOV2,2021-07-12,P1D,Deceased,26,Number,COVID-19 cases,0
c4e36aa2-3bab-4db8-8c12-7571daa5842f,CPCOV2,2021-07-14,P1D,Deceased,26,Number,COVID-19 cases,0
d05478b0-8093-4556-8a60-586f95d7d658,CPCOV2,2021-07-21,P1D,Deceased,26,Number,COVID-19 cases,0
6ecc3517-9452-4142-a6af-f37d7688cd29,CPCOV2,2021-07-15,P1D,Deceased,26,Number,COVID-19 cases,0
c6cdceef-23b9-4263-8fec-c3c4485ef1a9,CPCOV2,2021-07-23,P1D,Deceased,26,Number,COVID-19 cases,0
248fc9d8-13f4-42dc-8c37-f5e5b844249f,CPCOV2,2021-07-16,P1D,Deceased,26,Number,COVID-19 cases,0
30f6da40-0c75-413b-93a3-76ce7ea05c1e,CPCOV2,2021-07-18,P1D,Deceased,26,Number,COVID-19 cases,0
3539deff-cb84-4d14-b78e-f20115e9eb5b,CPCOV2,2021-07-19,P1D,Deceased,26,Number,COVID-19 cases,0
84106d82-b8b9-47b9-88a4-6850771c54d1,CPCOV2,2021-07-20,P1D,Deceased,26,Number,COVID-19 cases,0
911673e0-6b3b-4ab9-8f12-f656a5a2cf0e,CPCOV2,2021-07-26,P1D,Deceased,26,Number,COVID-19 cases,0
ada8ea59-2d79-4772-ab71-77c2ecfa90e3,CPCOV2,2021-07-22,P1D,Deceased,26,Number,COVID-19 cases,0
116f8b9a-341b-43fd-a744-9a16e91b81f2,CPCOV2,2021-07-30,P1D,Deceased,26,Number,COVID-19 cases,0
9b6cab74-17b0-4cac-b1e2-c89713b52782,CPCOV2,2021-07-25,P1D,Deceased,26,Number,COVID-19 cases,0
6838d008-cefd-48aa-b803-364778e56a39,CPCOV2,2021-08-01,P1D,Deceased,26,Number,COVID-19 cases,0
6ef5c21b-5c8f-4a59-b91b-99513eae4f9a,CPCOV2,2021-07-27,P1D,Deceased,26,Number,COVID-19 cases,0
1b4d7c85-766a-4ad2-bedf-4a6d6f267cbf,CPCOV2,2021-07-28,P1D,Deceased,26,Number,COVID-19 cases,0
a3c63fca-79aa-4e3f-aabb-e3fd45d2f8e8,CPCOV2,2021-07-29,P1D,Deceased,26,Number,COVID-19 cases,0
c7b1db6a-f714-4da4-81d2-2b9dc7d20d4b,CPCOV2,2021-08-05,P1D,Deceased,26,Number,COVID-19 cases,0
e0565c3d-3fff-40b6-8c8b-38ca905f78a4,CPCOV2,2021-08-02,P1D,Deceased,26,Number,COVID-19 cases,0
1241b5b3-719a-452e-a115-db8ed3a374ff,CPCOV2,2021-08-06,P1D,Deceased,26,Number,COVID-19 cases,0
37cdb583-49e0-4649-b91a-14e7ae047a8a,CPCOV2,2021-08-03,P1D,Deceased,26,Number,COVID-19 cases,0
e4007284-310d-42b0-91d5-119c696bbb73,CPCOV2,2021-08-04,P1D,Deceased,26,Number,COVID-19 cases,0
31739a2c-4150-4ac4-9511-bb74ac84dcfe,CPCOV2,2021-08-10,P1D,Deceased,26,Number,COVID-19 cases,0
012c0c32-36d1-4f07-8061-70f56d2e5ac2,CPCOV2,2021-08-12,P1D,Deceased,26,Number,COVID-19 cases,0
a3d31563-0b70-4c39-8e6e-0df53c2f996e,CPCOV2,2021-08-08,P1D,Deceased,26,Number,COVID-19 cases,0
f4ca081d-1fa2-4d2a-b4fb-bdf7c4085cbe,CPCOV2,2021-08-13,P1D,Deceased,26,Number,COVID-19 cases,0
f56a47fc-2abc-4776-925e-809cb6193105,CPCOV2,2021-08-09,P1D,Deceased,26,Number,COVID-19 cases,0
3e594f00-ba0e-4e37-b0bc-63e47d7b6653,CPCOV2,2021-08-15,P1D,Deceased,26,Number,COVID-19 cases,0
7e89775b-8484-47c0-afd4-517446dda448,CPCOV2,2021-08-11,P1D,Deceased,26,Number,COVID-19 cases,0
2ee872dc-d55d-4299-af8b-d18843b8d9b1,CPCOV2,2021-08-17,P1D,Deceased,26,Number,COVID-19 cases,0
b185409e-195a-46f9-b470-8def6c81c317,CPCOV2,2021-08-16,P1D,Deceased,26,Number,COVID-19 cases,0
0de742ed-7b95-4586-957f-a21b08539401,CPCOV2,2021-08-18,P1D,Deceased,26,Number,COVID-19 cases,0
40bb2e32-f85f-4a69-a648-a7e5377c064f,CPCOV2,2021-08-20,P1D,Deceased,26,Number,COVID-19 cases,0
4264feb8-f7bb-4b35-b355-0811d17ffd66,CPCOV2,2021-08-22,P1D,Deceased,26,Number,COVID-19 cases,0
72fb93b2-45a9-4a35-85f8-539b3d89d3fd,CPCOV2,2021-08-23,P1D,Deceased,26,Number,COVID-19 cases,0
0aa0adc4-8ca6-4a06-9839-5ae8b79d2dad,CPCOV2,2021-08-24,P1D,Deceased,26,Number,COVID-19 cases,0
aabaac1a-a6a4-43a2-8a08-7d0d3c110632,CPCOV2,2021-08-25,P1D,Deceased,26,Number,COVID-19 cases,0
15117931-92fb-4b1a-930a-5c64a4ee07b9,CPCOV2,2021-08-26,P1D,Deceased,26,Number,COVID-19 cases,0
1f32a4b6-e1cd-4aba-bb35-ad4c39df64e0,CPCOV2,2021-08-27,P1D,Deceased,26,Number,COVID-19 cases,0
bf6f19d4-fdf6-4fbb-bbc4-4bd0a4dea889,CPCOV2,2021-08-29,P1D,Deceased,26,Number,COVID-19 cases,0
3bfedcc1-2aa9-46a2-9d15-35417c423c2c,CPCOV2,2021-08-30,P1D,Deceased,26,Number,COVID-19 cases,0
3e8d9f7d-2fb5-4626-9435-0197167e11df,CPCOV2,2021-09-05,P1D,Deceased,27,Number,COVID-19 cases,0
7b9cd6ca-f868-467a-a76d-d92e6e3ff369,CPCOV2,2021-08-31,P1D,Deceased,26,Number,COVID-19 cases,0
d64ff46f-36da-457b-92f5-6a34b5ba9a7b,CPCOV2,2021-09-01,P1D,Deceased,26,Number,COVID-19 cases,0
405758a2-98dc-4b58-9c89-25c44b766a05,CPCOV2,2021-09-02,P1D,Deceased,26,Number,COVID-19 cases,0
cd28843a-4de5-40b6-b20f-a60605874f52,CPCOV2,2021-09-03,P1D,Deceased,26,Number,COVID-19 cases,0
cadfeb8b-ddf4-48b2-8a34-9bb4a58f0a37,CPCOV2,2021-09-07,P1D,Deceased,27,Number,COVID-19 cases,0
fdfcd961-d220-4bef-bd43-c2e6527779c5,CPCOV2,2021-09-08,P1D,Deceased,27,Number,COVID-19 cases,0
8646a48e-9b63-48ca-80f3-f8824177798f,CPCOV2,2021-09-12,P1D,Deceased,27,Number,COVID-19 cases,0
ef025338-35d5-47c9-bc02-22fad4d82320,CPCOV2,2021-09-06,P1D,Deceased,27,Number,COVID-19 cases,0
22c1a064-e5aa-4079-b42d-1d23792d1bc1,CPCOV2,2021-09-14,P1D,Deceased,27,Number,COVID-19 cases,0
cfbacd51-1ed2-423a-aebf-62f70e2300af,CPCOV2,2021-09-09,P1D,Deceased,27,Number,COVID-19 cases,0
2738ef62-b93a-42cf-947f-c6377fe23dc6,CPCOV2,2021-09-16,P1D,Deceased,27,Number,COVID-19 cases,0
96b9f9ae-3ace-4d77-96b8-c7165038909d,CPCOV2,2021-09-10,P1D,Deceased,27,Number,COVID-19 cases,0
55f638e6-3994-42e2-9542-dcfb56c8f315,CPCOV2,2021-09-17,P1D,Deceased,27,Number,COVID-19 cases,0
e7bb7cc3-19e1-4fe6-a122-a4e26d7c4539,CPCOV2,2021-09-13,P1D,Deceased,27,Number,COVID-19 cases,0
bc90a98d-7b43-4c0e-bbe6-091068dcc9fd,CPCOV2,2021-09-15,P1D,Deceased,27,Number,COVID-19 cases,0
6dfc4a15-4dd3-46a1-8b4b-3f55d2fbe75b,CPCOV2,2021-09-21,P1D,Deceased,27,Number,COVID-19 cases,0
cd5787d3-46aa-4aa4-b9af-7cc3e97da599,CPCOV2,2021-09-19,P1D,Deceased,27,Number,COVID-19 cases,0
ad1f240f-34fe-4c00-84f7-0892b21085a7,CPCOV2,2021-09-20,P1D,Deceased,27,Number,COVID-19 cases,0
d52e8530-2dc6-45aa-9f44-82ee1d4855b4,CPCOV2,2021-09-22,P1D,Deceased,27,Number,COVID-19 cases,0
8500bdeb-ace0-4577-a484-31b6420085c2,CPCOV2,2021-09-23,P1D,Deceased,27,Number,COVID-19 cases,0
94d4fb93-0965-4343-a8c4-4ab32e5f29e4,CPCOV2,2021-09-24,P1D,Deceased,27,Number,COVID-19 cases,0
c444d9a6-5a8e-4a9c-9393-70ce2f04a49f,CPCOV2,2021-09-26,P1D,Deceased,27,Number,COVID-19 cases,0
eb116238-da9d-4e57-a13d-04197dd9a8fb,CPCOV2,2021-09-27,P1D,Deceased,27,Number,COVID-19 cases,0
45e6536c-79ba-4d8b-afc0-1e8907470ff3,CPCOV2,2021-09-28,P1D,Deceased,27,Number,COVID-19 cases,0
6e2dc225-cfd9-427b-b8e4-7a3a9d5b02ab,CPCOV2,2021-09-29,P1D,Deceased,27,Number,COVID-19 cases,0
8d56dea8-e2a2-49d9-9cb1-f139e4776ac5,CPCOV2,2021-09-30,P1D,Deceased,27,Number,COVID-19 cases,0
ef335928-7d15-429c-80ef-b1b16428a909,CPCOV2,2021-10-01,P1D,Deceased,27,Number,COVID-19 cases,0
80b531af-e358-4b41-9873-ab2596edc67d,CPCOV2,2021-10-03,P1D,Deceased,27,Number,COVID-19 cases,0
e7f1dd17-cc2a-43b3-8676-999437dce260,CPCOV2,2021-10-04,P1D,Deceased,27,Number,COVID-19 cases,0
eb178bda-becf-4c8c-b939-05268b1ed430,CPCOV2,2021-10-05,P1D,Deceased,27,Number,COVID-19 cases,0
bcd1b57a-249a-41c9-88ff-dc6ff5a76103,CPCOV2,2021-10-07,P1D,Deceased,27,Number,COVID-19 cases,0
e935097c-77ff-4aba-9409-40680deb087c,CPCOV2,2021-10-06,P1D,Deceased,27,Number,COVID-19 cases,0
ba421a2f-dd6e-4019-a1dd-bacc3d7d3169,CPCOV2,2021-10-10,P1D,Deceased,28,Number,COVID-19 cases,0
c244922b-ed6b-425a-bd34-e5ffbabbf175,CPCOV2,2021-10-08,P1D,Deceased,28,Number,COVID-19 cases,0
9046af2d-94a1-44c8-b50d-ce3b741eee74,CPCOV2,2021-10-11,P1D,Deceased,28,Number,COVID-19 cases,0
c09a215f-9d32-430c-b800-6601105d3dad,CPCOV2,2021-10-12,P1D,Deceased,28,Number,COVID-19 cases,0
9c659a91-12b8-4f93-bf72-4a8ef1314a14,CPCOV2,2021-10-13,P1D,Deceased,28,Number,COVID-19 cases,0
785fcda7-3d84-4ce8-b8d0-73897b892e5d,CPCOV2,2021-10-15,P1D,Deceased,28,Number,COVID-19 cases,0
cb298f07-95df-4ece-9024-73549175d880,CPCOV2,2021-10-14,P1D,Deceased,28,Number,COVID-19 cases,0
05b50763-2013-45a8-94d7-3529e4d8c4ef,CPCOV2,2021-10-19,P1D,Deceased,28,Number,COVID-19 cases,0
6c473862-27eb-48d2-8cd3-9b22f26131e7,CPCOV2,2021-10-17,P1D,Deceased,28,Number,COVID-19 cases,0
0421cbbd-e02f-4ade-b9e6-b708a4c23588,CPCOV2,2021-10-18,P1D,Deceased,28,Number,COVID-19 cases,0
cad1f053-ac53-45ea-b97b-5139d5c0e376,CPCOV2,2021-10-22,P1D,Deceased,28,Number,COVID-19 cases,0
381898ae-1f3a-424d-99da-5e325327eb88,CPCOV2,2021-10-20,P1D,Deceased,28,Number,COVID-19 cases,0
eb01e271-fefa-40a5-ae15-dcf5d425ab03,CPCOV2,2021-10-21,P1D,Deceased,28,Number,COVID-19 cases,0
74b77dbc-95cc-4684-aa2a-fead2ab0d957,CPCOV2,2020-02-28,P1D,Active,1,Number,COVID-19 cases,0
9598a67a-9489-49d2-883d-18c0b042cb7f,CPCOV2,2020-03-01,P1D,Active,1,Number,COVID-19 cases,0
f1aad7e8-d769-46e6-a812-dd19c2369edf,CPCOV2,2020-02-29,P1D,Active,1,Number,COVID-19 cases,0
1fe60e60-8eb8-474d-bb66-baaeaa38babc,CPCOV2,2020-03-05,P1D,Active,3,Number,COVID-19 cases,0
60b9a6a5-88c5-4e8d-a045-fffca687d872,CPCOV2,2020-03-02,P1D,Active,1,Number,COVID-19 cases,0
fc0c1b62-104a-4a42-a07f-1552eb067131,CPCOV2,2020-03-03,P1D,Active,1,Number,COVID-19 cases,0
b3cf506b-2632-4526-92af-69938f009a96,CPCOV2,2020-03-04,P1D,Active,3,Number,COVID-19 cases,0
6e9c9c20-5b8c-43f9-9766-790f9cffe9a6,CPCOV2,2020-03-06,P1D,Active,4,Number,COVID-19 cases,0
8bace202-aa0a-45e8-83e5-1c36378fe38f,CPCOV2,2020-03-07,P1D,Active,5,Number,COVID-19 cases,0
1d62fe50-eafe-4d62-aa65-ef4d36f1c59f,CPCOV2,2020-03-09,P1D,Active,5,Number,COVID-19 cases,0
6902e723-e6cf-45d5-b05c-bdf750f218a5,CPCOV2,2020-03-08,P1D,Active,5,Number,COVID-19 cases,0
db676816-1ce4-4abb-8c2e-376d5a0124eb,CPCOV2,2020-03-10,P1D,Active,5,Number,COVID-19 cases,0
3a374887-0505-4dae-a5af-eee48a299b63,CPCOV2,2020-03-11,P1D,Active,5,Number,COVID-19 cases,0
c992749f-a1c3-401a-912a-2a94f5703cdb,CPCOV2,2020-03-12,P1D,Active,5,Number,COVID-19 cases,0
7bfb3e87-2095-4d22-81f4-e67aabf76721,CPCOV2,2020-03-13,P1D,Active,5,Number,COVID-19 cases,0
907ac5f0-c689-4edd-844e-ec944c3ea0d1,CPCOV2,2020-03-14,P1D,Active,6,Number,COVID-19 cases,0
b884ff87-cd89-44b5-a46d-41480251e0cc,CPCOV2,2020-03-18,P1D,Active,20,Number,COVID-19 cases,0
e28bae8b-19f5-4524-aa7e-3c1628f0e310,CPCOV2,2020-03-15,P1D,Active,8,Number,COVID-19 cases,0
90c28b7d-d9b9-4be8-982e-f5d635ea3f71,CPCOV2,2020-03-19,P1D,Active,28,Number,COVID-19 cases,0
f17b6499-0171-4db6-9b6c-ae6121f3eb07,CPCOV2,2020-03-16,P1D,Active,8,Number,COVID-19 cases,0
1357ce7d-bf25-47ca-89e8-b292fc6ecdd9,CPCOV2,2020-03-17,P1D,Active,12,Number,COVID-19 cases,0
5124c24a-c3a6-4df7-9c47-40ada58635ad,CPCOV2,2020-03-21,P1D,Active,52,Number,COVID-19 cases,0
91e95085-27a4-439c-9c7e-1d8627a25fed,CPCOV2,2020-03-22,P1D,Active,66,Number,COVID-19 cases,0
f5d2c356-fda4-4004-8115-cfdd46027261,CPCOV2,2020-03-20,P1D,Active,39,Number,COVID-19 cases,0
1318e7b5-968c-4017-9ba1-a8feec8ddd88,CPCOV2,2020-03-24,P1D,Active,143,Number,COVID-19 cases,0
82033fda-22af-4415-87f3-7cb536c7765d,CPCOV2,2020-03-23,P1D,Active,102,Number,COVID-19 cases,0
9b316d22-480e-4619-aff0-38edc044c49d,CPCOV2,2020-03-25,P1D,Active,183,Number,COVID-19 cases,0
ef5f7cbf-d590-4fa1-8064-8e979879aa42,CPCOV2,2020-03-28,P1D,Active,401,Number,COVID-19 cases,0
579d66cd-055f-4b88-ad7f-775c972e93f3,CPCOV2,2020-03-29,P1D,Active,457,Number,COVID-19 cases,0
a91b52ac-d901-4478-ba1c-272a1584714a,CPCOV2,2020-03-26,P1D,Active,256,Number,COVID-19 cases,0
0992e1b2-a917-43b1-92f9-5b0e83251ad1,CPCOV2,2020-03-27,P1D,Active,331,Number,COVID-19 cases,0
29a62a9e-793e-40f1-a5e5-3a1d2ac6d285,CPCOV2,2020-03-30,P1D,Active,525,Number,COVID-19 cases,0
80e70151-777c-473b-b94d-fb6739a2bb90,CPCOV2,2020-03-31,P1D,Active,572,Number,COVID-19 cases,0
a3bef9b9-a3c6-4043-9ddc-708c4725ca7e,CPCOV2,2020-04-01,P1D,Active,625,Number,COVID-19 cases,0
132962a2-77b0-4153-a553-e9e1ffa120f8,CPCOV2,2020-04-02,P1D,Active,704,Number,COVID-19 cases,0
d8cfad87-14af-4996-bc0f-6e63d7c8d539,CPCOV2,2020-04-04,P1D,Active,822,Number,COVID-19 cases,0
170a4d4f-608e-4db1-94b7-71dde9d81c56,CPCOV2,2020-04-06,P1D,Active,929,Number,COVID-19 cases,0
bf9436ba-c81f-4450-8bb6-8882522d9f3a,CPCOV2,2020-04-03,P1D,Active,764,Number,COVID-19 cases,0
10ce237b-051b-485a-823c-fd319ca0ce90,CPCOV2,2020-04-07,P1D,Active,918,Number,COVID-19 cases,0
96829f7a-7e3c-4e5a-8f8d-b0902fa80a3f,CPCOV2,2020-04-05,P1D,Active,882,Number,COVID-19 cases,0
89513227-1f9b-42c7-b543-a242956bedd0,CPCOV2,2020-04-09,P1D,Active,921,Number,COVID-19 cases,0
a4748425-f8ec-4f10-99c5-0bf6d72deb6a,CPCOV2,2020-04-08,P1D,Active,927,Number,COVID-19 cases,0
f5f6ed50-33aa-4b7f-9954-c441ae05c690,CPCOV2,2020-04-10,P1D,Active,908,Number,COVID-19 cases,0
fce236b3-5800-4e95-9005-7d8fa9e1b1e3,CPCOV2,2020-04-11,P1D,Active,886,Number,COVID-19 cases,0
e0223a50-721b-4d77-91c6-7a25fd0aceea,CPCOV2,2020-04-13,P1D,Active,798,Number,COVID-19 cases,0
42b5b3c5-0b54-4857-bdf5-4a2c76adba07,CPCOV2,2020-04-12,P1D,Active,855,Number,COVID-19 cases,0
8e0bebdc-4723-4d38-9b8d-ffc3866ac3cc,CPCOV2,2020-04-14,P1D,Active,729,Number,COVID-19 cases,0
289fb51b-6158-418c-80c4-ed8d9133dc44,CPCOV2,2020-04-15,P1D,Active,649,Number,COVID-19 cases,0
53bd7621-1e67-4708-a388-7fb5f1fb4005,CPCOV2,2020-04-16,P1D,Active,622,Number,COVID-19 cases,0
320cf24d-aa86-42f5-b8ca-fb75bac81f52,CPCOV2,2020-04-17,P1D,Active,582,Number,COVID-19 cases,0
ba44adf2-5e23-4c16-83c5-ca1645024ed0,CPCOV2,2020-04-18,P1D,Active,544,Number,COVID-19 cases,0
23df9a5f-094f-47b1-8ef4-c45aa653f2e1,CPCOV2,2020-04-20,P1D,Active,454,Number,COVID-19 cases,0
636600e8-f443-41ac-8af7-10c84e1917de,CPCOV2,2020-04-19,P1D,Active,507,Number,COVID-19 cases,0
a95c5fec-5a3a-496f-a8c7-d5b79963a13a,CPCOV2,2020-04-21,P1D,Active,426,Number,COVID-19 cases,0
c42e14ee-6fd0-4540-bbf8-93d9e45312dc,CPCOV2,2020-04-22,P1D,Active,401,Number,COVID-19 cases,0
ad0ea845-dbda-4d9e-b841-02f809bcfa8d,CPCOV2,2020-04-23,P1D,Active,370,Number,COVID-19 cases,0
e8ebc565-3c34-4256-98bf-20c89cc24121,CPCOV2,2020-04-24,P1D,Active,344,Number,COVID-19 cases,0
81d3382f-b826-4996-835c-633d14fac86b,CPCOV2,2020-04-25,P1D,Active,325,Number,COVID-19 cases,0
3482bf49-1bf0-4f88-86d6-7701265c9648,CPCOV2,2020-04-26,P1D,Active,310,Number,COVID-19 cases,0
4c93bc97-fb25-4627-886f-e29d10970109,CPCOV2,2020-04-27,P1D,Active,270,Number,COVID-19 cases,0
0e7314a8-38c9-433c-9fe7-b7e6d0844941,CPCOV2,2020-04-28,P1D,Active,239,Number,COVID-19 cases,0
e7a2bd33-8e51-49f6-b5bd-effc53484e19,CPCOV2,2020-04-29,P1D,Active,226,Number,COVID-19 cases,0
30ef9fa0-38b7-4bb4-821b-502158fc01cf,CPCOV2,2020-05-01,P1D,Active,208,Number,COVID-19 cases,0
9d5a1a1f-1d23-4042-8667-d35914316306,CPCOV2,2020-04-30,P1D,Active,216,Number,COVID-19 cases,0
32c7b4e7-703a-4e47-9c8d-33f709cc5fa3,CPCOV2,2020-05-02,P1D,Active,202,Number,COVID-19 cases,0
c279926b-ff0f-44e6-80e2-9924eafe89b0,CPCOV2,2020-05-03,P1D,Active,201,Number,COVID-19 cases,0
0d96406c-adac-409d-bb83-4c3d18b5e300,CPCOV2,2020-05-04,P1D,Active,191,Number,COVID-19 cases,0
6a59e16e-5a51-4fd7-acaa-52eb80aecf4b,CPCOV2,2020-05-05,P1D,Active,164,Number,COVID-19 cases,0
354a5832-40cf-4e03-9e54-350bfb023ae1,CPCOV2,2020-05-06,P1D,Active,151,Number,COVID-19 cases,0
8c128d7f-25eb-450a-b7ab-d38ce1c4f0a6,CPCOV2,2020-05-07,P1D,Active,136,Number,COVID-19 cases,0
d879e371-fc15-44bb-89d3-8f3bd0d6b2a9,CPCOV2,2020-05-08,P1D,Active,122,Number,COVID-19 cases,0
61f501c9-8723-49c2-94e7-6ba0cc94c5e6,CPCOV2,2020-05-09,P1D,Active,103,Number,COVID-19 cases,0
2ef0a3e9-150b-4d78-8d62-4add90022305,CPCOV2,2020-05-10,P1D,Active,102,Number,COVID-19 cases,0
574e9bcf-9732-4020-b48a-086d9fd85a67,CPCOV2,2020-05-14,P1D,Active,65,Number,COVID-19 cases,0
c35ada3a-8547-4422-9d30-98ea765ca83a,CPCOV2,2020-05-11,P1D,Active,90,Number,COVID-19 cases,0
20a782e2-320a-4b91-8afb-252f7982d65c,CPCOV2,2020-05-12,P1D,Active,78,Number,COVID-19 cases,0
ea3b9cb9-d027-432a-a226-d3a66183aa57,CPCOV2,2020-05-16,P1D,Active,49,Number,COVID-19 cases,0
8f6b520a-a120-4ca5-85f3-e8045d48a926,CPCOV2,2020-05-13,P1D,Active,74,Number,COVID-19 cases,0
f903e08b-9ebd-491f-9142-dcdf4805db4a,CPCOV2,2020-05-17,P1D,Active,45,Number,COVID-19 cases,0
13330dbd-e3d9-46b5-9afd-f243b68b3497,CPCOV2,2020-05-15,P1D,Active,56,Number,COVID-19 cases,0
b840383c-f483-462f-bbd7-19e3c23586ae,CPCOV2,2020-05-18,P1D,Active,45,Number,COVID-19 cases,0
3bd5bbf9-e5a8-4bfb-9d32-e4ff63cf4e1c,CPCOV2,2020-05-19,P1D,Active,40,Number,COVID-19 cases,0
e51f6a1e-5d2c-4584-a902-82fa64ada120,CPCOV2,2020-05-20,P1D,Active,35,Number,COVID-19 cases,0
4f94f0fd-8549-47f6-9bb1-81d686128509,CPCOV2,2020-05-25,P1D,Active,27,Number,COVID-19 cases,0
7f987be4-9cac-4d46-9300-21ec342b793e,CPCOV2,2020-05-21,P1D,Active,30,Number,COVID-19 cases,0
0a112882-3480-4125-a723-c6ae5c8fbddc,CPCOV2,2020-05-27,P1D,Active,21,Number,COVID-19 cases,0
4212e4f1-65c0-479e-b166-6fb3e0a4430c,CPCOV2,2020-05-22,P1D,Active,28,Number,COVID-19 cases,0
4ee1b78c-16a8-43c1-8a97-4041ec0831ce,CPCOV2,2020-05-23,P1D,Active,28,Number,COVID-19 cases,0
e14725a9-274d-4bbd-8963-034122b7a103,CPCOV2,2020-05-24,P1D,Active,27,Number,COVID-19 cases,0
6cd245ff-65f4-4bb2-b3d8-8dc6a366364e,CPCOV2,2020-05-26,P1D,Active,22,Number,COVID-19 cases,0
957a938d-0837-4d9d-844f-c3b69a3f698c,CPCOV2,2020-05-28,P1D,Active,8,Number,COVID-19 cases,0
e52a791e-4b1c-4b58-91e5-16db56e73803,CPCOV2,2020-06-03,P1D,Active,1,Number,COVID-19 cases,0
135fb78a-73bd-4b2e-a701-89d79e14d0a8,CPCOV2,2020-05-29,P1D,Active,1,Number,COVID-19 cases,0
f81add69-2af0-450c-80e1-b6e6a31ef9d8,CPCOV2,2020-06-04,P1D,Active,1,Number,COVID-19 cases,0
4e07af94-8111-459d-8f3a-cdf46b673dc9,CPCOV2,2020-05-30,P1D,Active,1,Number,COVID-19 cases,0
8da876b4-30f2-4e30-8b3f-69a1604ee480,CPCOV2,2020-06-06,P1D,Active,1,Number,COVID-19 cases,0
02a27bb1-5842-43f1-99d3-f56a161b16d9,CPCOV2,2020-05-31,P1D,Active,1,Number,COVID-19 cases,0
eb03b4e5-18b4-4ba8-9fec-cc46cbdf4b34,CPCOV2,2020-06-01,P1D,Active,1,Number,COVID-19 cases,0
6f32884f-c628-46b6-a9f9-1a7db2bc2c32,CPCOV2,2020-06-02,P1D,Active,1,Number,COVID-19 cases,0
cd866802-284e-46b9-9731-a06fce5abf1b,CPCOV2,2020-06-05,P1D,Active,1,Number,COVID-19 cases,0
0da416ba-e7f8-40d4-90ba-3519be80b48d,CPCOV2,2020-06-09,P1D,Active,0,Number,COVID-19 cases,0
